buggy_B2,buggy_AG,buggy_MA,buggy_RA,ns,nd,nf,entropy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp,commit_date
clean,clean,clean,clean,1,1,2,0.7219280948873623,20,0,0.0,0,0,0.0,0,0,0.0,0,2012-10-27 06:20:30-07:00
clean,clean,clean,clean,1,1,1,0.0,952,0,0.0,0,0,0.0,0,1,0.9941229604260504,0,2012-10-29 22:25:44+05:18
buggy,clean,clean,clean,3,7,34,3.50129277259059,4047,0,0.0,0,0,0.0,0,2,1.994096480634563,1,2012-10-29 22:32:44+05:18
clean,clean,clean,clean,0,0,2,0.0,20,0,0.0,0,0,0.0,0,3,2.994034795699076,0,2012-10-29 22:43:35+05:18
buggy,buggy,buggy,clean,1,1,1,0.0,33,2,4.0,0,1,0.0,0,4,3.993994201820899,1,2012-10-29 22:48:56+05:18
buggy,buggy,buggy,buggy,1,1,1,0.0,2,2,117.0,1,1,3.0,1,0,0.0,2,2012-11-01 19:30:22+01:00
clean,clean,clean,clean,0,0,1,0.0,2,2,0.0,1,0,0.0,0,5,4.951357523703415,0,2012-11-01 14:02:21-07:00
buggy,buggy,buggy,buggy,2,3,6,1.4308640671431296,172,76,408.8333333333333,1,2,2.25,2,6,5.948824801913836,3,2012-11-02 06:05:57+05:18
buggy,buggy,buggy,buggy,2,2,2,0.9366673818775624,12,5,515.0,0,1,0.0,1,7,6.948611755468535,4,2012-11-02 06:22:11+05:18
clean,clean,clean,clean,1,1,1,0.0,13,0,35.0,0,1,0.0,0,8,7.946599756364034,2,2012-11-02 08:36:07+05:18
buggy,buggy,buggy,clean,1,1,1,0.0,5,1,48.0,0,1,0.0,0,1,0.9986555707047732,3,2012-11-02 07:17:57+01:00
clean,clean,clean,clean,0,0,1,0.0,5,1,0.0,1,0,0.0,0,9,8.943512988910888,0,2012-11-01 23:20:36-07:00
clean,clean,clean,clean,1,1,1,0.0,3,3,52.0,0,2,0.0,0,2,1.9986235240232848,4,2012-11-02 07:26:23+01:00
clean,clean,clean,clean,0,0,1,0.0,3,3,0.0,1,0,0.0,0,10,9.943302925007806,0,2012-11-01 23:31:46-07:00
buggy,buggy,buggy,clean,1,1,1,0.0,6,4,15.0,0,1,0.0,0,3,2.996420736006401,3,2012-11-02 13:52:57+01:00
clean,clean,clean,clean,0,0,1,0.0,6,4,0.0,1,0,0.0,0,11,10.935292865062502,0,2012-11-02 05:58:45-07:00
buggy,buggy,buggy,clean,1,1,1,0.0,21,1,52.0,0,2,0.0,0,4,3.996307421169342,5,2012-11-02 14:07:52+01:00
buggy,buggy,buggy,clean,1,2,2,0.4689955935892812,5,5,12.5,1,2,0.0,0,12,11.935038776203816,4,2012-11-02 18:28:00+05:18
clean,clean,clean,clean,1,1,1,0.0,9,0,16.0,0,1,0.0,0,5,4.996106685867057,1,2012-11-02 14:29:00+01:00
clean,clean,clean,clean,0,0,1,0.0,21,1,0.0,1,0,0.0,0,13,12.934569444059733,0,2012-11-02 06:29:10-07:00
clean,clean,clean,clean,0,0,1,0.0,9,0,0.0,1,0,0.0,0,14,13.934539976859316,0,2012-11-02 06:30:17-07:00
buggy,buggy,buggy,clean,1,1,1,0.0,31,0,0.0,0,0,0.0,0,15,14.910907239406828,0,2012-11-03 08:44:57+05:18
clean,clean,clean,clean,1,1,1,0.0,0,33,72.0,0,2,0.0,0,16,15.91088365782749,6,2012-11-03 08:45:44+05:18
buggy,buggy,buggy,clean,1,1,2,0.9182958340544896,4,2,35.0,0,2,0.0,0,17,16.910754031739852,8,2012-11-03 08:49:47+05:18
buggy,buggy,buggy,clean,1,1,1,0.0,1,1,31.0,0,1,0.0,0,18,17.909961166451527,2,2012-11-03 09:13:10+05:18
clean,clean,clean,clean,1,1,1,0.0,32,1,11.0,0,1,0.0,0,6,5.977442508268161,1,2012-11-03 17:51:13+01:00
buggy,buggy,buggy,clean,1,1,1,0.0,13,10,31.0,1,1,0.0,0,7,6.976405018305586,3,2012-11-03 19:09:38+01:00
buggy,buggy,buggy,buggy,1,1,1,0.0,11,6,116.0,0,2,1.0,1,8,7.97115193671816,5,2012-11-04 00:57:02+01:00
clean,clean,clean,clean,0,0,1,0.0,32,1,0.0,1,0,0.0,0,19,18.86252753407065,0,2012-11-03 19:03:09-07:00
clean,clean,clean,clean,0,0,1,0.0,13,10,0.0,1,0,0.0,0,20,19.861436677403724,0,2012-11-03 19:32:13-07:00
clean,clean,clean,clean,0,0,1,0.0,11,6,0.0,1,0,0.0,0,21,20.86111729930307,0,2012-11-03 19:40:19-07:00
buggy,buggy,buggy,buggy,3,5,16,3.284177319443404,254,63,159.42105263157896,1,1,4.1,3,22,21.85703383312305,8,2012-11-04 09:37:08+05:18
buggy,buggy,buggy,clean,1,1,1,0.0,11,5,148.0,1,1,0.0,0,9,8.961578312097798,2,2012-11-04 10:20:20+01:00
clean,clean,clean,clean,1,1,1,0.0,42,11,128.0,1,1,5.0,1,10,9.95869804858214,7,2012-11-04 12:52:56+01:00
clean,clean,clean,clean,0,0,1,0.0,11,5,0.0,1,0,0.0,0,23,22.834217801189823,0,2012-11-04 05:07:35-08:00
clean,clean,clean,clean,0,0,1,0.0,42,11,0.0,1,0,0.0,0,24,23.83418177334609,0,2012-11-04 05:08:23-08:00
buggy,buggy,buggy,clean,2,2,2,0.4854607607459134,4,15,709.0,0,1,0.0,1,25,24.83323680451348,10,2012-11-04 18:46:31+05:18
clean,clean,clean,clean,0,0,2,0.0,53,16,0.0,0,0,0.0,0,26,25.8331432018685,0,2012-11-04 18:48:26+05:18
buggy,buggy,buggy,clean,1,1,1,0.0,1,1,154.0,1,2,0.0,0,27,26.830352025078927,3,2012-11-04 19:43:27+05:18
clean,clean,clean,clean,1,1,1,0.0,1,2,154.0,1,2,0.0,0,28,27.830309043484355,4,2012-11-04 19:44:16+05:18
buggy,buggy,buggy,buggy,3,5,6,1.672536499779147,15,19,284.3333333333333,1,2,0.0,2,29,28.825528198570225,14,2012-11-04 21:11:57+05:18
buggy,buggy,buggy,clean,2,2,2,0.9182958340544896,3,3,135.5,0,2,0.0,0,30,29.825012927342183,11,2012-11-04 21:21:05+05:18
clean,clean,clean,clean,1,1,1,0.0,8,0,34.0,0,2,0.0,0,31,30.82388645584807,4,2012-11-04 21:40:24+05:18
clean,clean,clean,clean,1,1,1,0.0,1,0,42.0,0,2,0.0,0,32,31.82382122144476,5,2012-11-04 21:41:29+05:18
clean,clean,clean,clean,1,1,1,0.0,1,1,43.0,0,2,0.0,0,33,32.82309858822501,6,2012-11-04 21:53:07+05:18
buggy,buggy,buggy,clean,1,1,1,0.0,16,12,41.0,1,2,0.0,0,11,10.927712787926785,8,2012-11-05 13:48:52+01:00
clean,clean,clean,clean,0,0,1,0.0,16,12,0.0,1,0,0.0,0,34,33.7368670990801,0,2012-11-05 07:05:32-08:00
buggy,buggy,buggy,buggy,2,3,8,1.7885703684969627,601,275,303.125,1,1,2.6666666666666665,2,35,34.44306751396285,13,2012-11-08 23:40:43+05:18
clean,clean,clean,clean,1,1,1,0.0,1,1,153.0,1,2,0.0,0,36,35.44195104177931,7,2012-11-08 23:57:32+05:18
buggy,buggy,buggy,clean,2,2,2,1.0,3,1,641.0,1,1,0.0,1,37,36.44112132125795,14,2012-11-09 00:09:41+05:18
clean,clean,clean,clean,1,1,1,0.0,11,0,43.0,1,2,0.0,0,38,37.44072123804487,7,2012-11-09 00:15:23+05:18
clean,clean,clean,clean,0,0,1,0.0,16,12,0.0,0,0,0.0,0,39,38.44050015756692,0,2012-11-09 00:18:27+05:18
clean,clean,clean,clean,1,1,1,0.0,0,16,45.0,0,2,0.0,0,40,39.43899444462252,9,2012-11-09 00:38:48+05:18
buggy,buggy,buggy,clean,2,2,2,0.7642045065086203,8,1,142.0,1,2,0.0,0,41,40.402781567501535,15,2012-11-09 08:36:24+05:18
clean,clean,clean,clean,1,1,1,0.0,2,4,54.0,0,2,0.0,0,42,41.38240656087896,8,2012-11-09 12:58:54+05:18
clean,clean,clean,clean,1,1,1,0.0,2,0,52.0,0,2,0.0,0,43,42.38239198891627,9,2012-11-09 12:59:05+05:18
clean,clean,clean,clean,2,2,3,1.584962500721156,2,4,873.3333333333334,1,1,0.0,2,44,43.35764171708272,16,2012-11-09 18:03:22+05:18
clean,clean,clean,clean,0,0,1,0.0,4,4,0.0,0,0,0.0,0,45,44.35738519837764,0,2012-11-09 18:06:27+05:18
buggy,buggy,buggy,clean,2,2,3,0.9934794293744688,165,23,190.1428571428572,0,1,0.5,2,46,45.27008906091245,17,2012-11-10 11:14:16+05:18
buggy,buggy,buggy,buggy,2,2,4,1.520117583343653,153,12,699.75,0,1,0.0,3,47,46.25060314135654,18,2012-11-10 14:59:11+05:18
buggy,buggy,buggy,clean,2,2,2,0.7642045065086203,8,1,97.0,0,2,0.0,0,48,47.24835971525289,25,2012-11-10 15:24:32+05:18
clean,clean,clean,clean,1,1,1,0.0,1,1,14.0,0,1,0.0,0,12,11.589218410918068,1,2012-11-16 07:13:20+01:00
clean,buggy,buggy,clean,1,1,1,0.0,1,1,160.0,0,2,0.0,0,13,12.589178202084804,9,2012-11-16 07:15:04+01:00
clean,clean,clean,clean,0,0,1,0.0,1,1,0.0,1,0,0.0,0,49,47.125590065467584,0,2012-11-18 22:02:59-08:00
clean,clean,clean,clean,0,0,1,0.0,1,1,0.0,1,0,0.0,0,50,48.12554599526473,0,2012-11-18 22:03:29-08:00
buggy,buggy,buggy,clean,1,1,1,0.0,1,1,160.0,0,2,0.0,0,51,49.11187978382442,10,2012-11-19 13:53:18+05:18
clean,clean,clean,clean,1,1,1,0.0,2,2,1387.0,1,1,8.0,1,52,50.111712841067146,15,2012-11-19 13:55:07+05:18
buggy,buggy,buggy,buggy,1,1,1,0.0,1,1,1387.0,1,1,0.0,1,53,51.11164561970198,16,2012-11-19 13:55:50+05:18
clean,clean,clean,clean,2,18,257,5.953492758366951,73702,0,0.0,0,2,0.0,0,54,52.06615463849147,0,2012-11-19 21:51:36+05:18
clean,buggy,buggy,clean,1,1,1,0.0,161,0,0.0,0,1,0.0,0,55,53.06493672569433,16,2012-11-19 22:04:06+05:18
clean,buggy,buggy,clean,1,1,1,0.0,1,1,29.0,0,1,0.0,0,56,53.96563711336691,17,2012-11-20 14:45:36+05:18
buggy,buggy,buggy,clean,1,1,1,0.0,28,2,29.0,1,2,0.0,0,14,13.42679359398628,10,2012-11-20 20:22:51+01:00
clean,clean,clean,clean,1,1,1,0.0,5,7,140.0,0,1,0.0,0,15,14.425401685266635,18,2012-11-20 21:15:34+01:00
clean,clean,clean,clean,0,0,1,0.0,28,2,0.0,1,0,0.0,0,57,54.859614482479614,0,2012-11-20 19:00:42-08:00
clean,clean,clean,clean,0,0,1,0.0,5,7,0.0,1,0,0.0,0,58,55.859564996421135,0,2012-11-20 19:01:11-08:00
clean,buggy,buggy,clean,1,1,1,0.0,1,1,55.0,1,2,0.0,0,59,56.85887844569829,11,2012-11-21 08:25:46+05:18
buggy,buggy,buggy,buggy,3,4,10,1.7049966531699103,421,384,281.3333333333333,1,2,13.5,4,60,57.22726314409323,53,2012-11-25 12:39:33+05:18
buggy,buggy,buggy,clean,2,3,3,1.280672129520887,18,6,120.33333333333331,0,2,0.0,0,61,58.22594440472636,32,2012-11-25 12:52:01+05:18
buggy,buggy,buggy,buggy,3,4,5,1.2054516581176282,116,25,576.8,1,2,0.0,2,62,59.174590849885696,33,2012-11-25 20:49:20+05:18
clean,clean,clean,clean,1,1,1,0.0,6,0,7.0,0,1,0.0,0,63,60.17444863375273,22,2012-11-25 20:50:38+05:18
clean,clean,clean,clean,1,1,1,0.0,3,0,73.0,0,2,0.0,0,64,61.0630151153154,12,2012-11-26 13:33:40+05:18
buggy,clean,clean,clean,3,8,20,3.200190160092484,684,304,137.40625,0,2,20.83333333333333,5,65,60.49377017578786,58,2012-12-06 11:26:53+05:18
clean,buggy,buggy,clean,1,1,2,1.0,3,1,71.5,0,2,0.0,0,66,61.4930503565405,26,2012-12-06 11:33:29+05:18
clean,buggy,buggy,buggy,3,4,5,1.2061598958073152,112,99,591.4,1,2,0.0,2,67,62.41726283124274,36,2012-12-06 22:57:18+05:18
clean,clean,clean,clean,1,1,1,0.0,2,27,1179.0,1,1,0.0,1,68,63.41604866970192,21,2012-12-06 23:08:05+05:18
clean,clean,clean,clean,3,5,5,2.235926350629033,5,9,436.6,0,2,1.0,1,69,64.17879075368496,38,2012-12-08 09:47:56+05:18
buggy,buggy,buggy,buggy,3,7,18,2.411300626797117,706,391,215.0,0,2,8.25,4,70,64.41945087451846,63,2012-12-13 00:36:36+05:18
buggy,buggy,buggy,clean,3,6,6,1.172253928364927,33,27,401.5,1,2,0.0,1,71,65.36127462986748,40,2012-12-13 09:03:54+05:18
buggy,buggy,buggy,clean,3,6,7,1.8361217252184912,19,32,139.71428571428572,1,2,40.0,1,72,66.18979094346155,53,2012-12-14 09:39:57+05:18
buggy,clean,clean,clean,3,11,51,4.398713682718831,10062,284,75.0,0,2,1.0,4,73,65.84458613326244,66,2012-12-22 11:54:55+05:18
buggy,buggy,buggy,buggy,3,6,12,2.948563073118487,63,37,426.5384615384616,1,2,15.8,5,74,66.52386509806425,56,2012-12-24 10:37:03+05:18
buggy,clean,clean,clean,3,4,51,4.356307684598762,202,9922,255.8653846153846,1,2,9.439024390243905,8,75,66.68123421554222,45,2012-12-29 13:25:10+05:18
buggy,buggy,buggy,buggy,3,7,10,1.9797335378619805,78,43,380.3,1,2,0.0,2,76,67.52695176833392,68,2012-12-30 11:51:45+05:18
clean,clean,clean,clean,1,1,1,0.0,1004,0,0.0,0,0,0.0,0,77,68.37541159589651,1,2012-12-30 20:20:37-08:00
buggy,buggy,buggy,buggy,3,11,15,3.2059997936556712,1318,622,261.6666666666667,0,2,23.33333333333333,3,78,65.71150850746281,59,2013-01-23 05:53:52+05:18
clean,clean,clean,clean,0,0,1,0.0,1004,0,0.0,0,0,0.0,0,79,66.71137963787332,0,2013-01-23 05:55:04+05:18
buggy,buggy,buggy,buggy,3,11,15,2.2512890282471094,130,95,229.45,1,2,19.0,3,80,67.15258313041382,60,2013-01-26 19:50:31+05:18
buggy,clean,clean,clean,3,29,123,5.746410470260429,15982,1328,37.90476190476191,0,2,39.42857142857143,12,81,63.3109573699658,72,2013-02-28 22:03:06+05:18
buggy,buggy,buggy,clean,1,1,1,0.0,33,27,196.0,0,2,0.0,0,82,64.30978451330249,23,2013-02-28 22:15:17+05:18
buggy,buggy,buggy,buggy,3,11,13,2.9549127792754257,409,197,293.61538461538464,1,2,7.0,1,83,64.33214497215452,62,2013-03-07 22:46:09+05:18
clean,buggy,buggy,clean,1,1,1,0.0,23,23,197.0,1,2,0.0,0,0,0.0,37,2013-03-09 17:38:53+02:00
clean,clean,clean,clean,1,1,1,0.0,10,16,20.0,1,1,0.0,0,1,0.9999959411631004,38,2013-03-09 17:41:01+02:00
clean,clean,clean,clean,0,0,2,0.0,33,39,0.0,1,0,0.0,0,84,65.06083858726642,0,2013-03-09 08:12:47-08:00
clean,clean,buggy,clean,1,1,1,0.0,1,1,197.0,0,3,0.0,0,85,65.77922252895989,39,2013-03-11 21:29:56+05:18
buggy,clean,clean,clean,3,27,35,4.450858699124888,2622,720,217.4857142857143,0,3,51.11111111111112,5,86,61.38844457793631,67,2013-04-21 22:23:19+05:18
clean,buggy,buggy,clean,2,2,4,1.8365916681089791,8,10,1004.25,0,2,2.0,2,87,62.09887926831774,57,2013-04-24 06:57:20+05:18
buggy,buggy,buggy,clean,1,1,1,0.0,63,63,201.0,0,3,0.0,0,0,0.0,41,2013-04-30 21:28:02+02:00
clean,clean,clean,clean,0,0,1,0.0,63,63,0.0,0,0,0.0,0,88,62.23650532155299,0,2013-04-30 18:31:19-07:00
clean,clean,clean,clean,1,1,1,0.0,3,3,201.0,1,4,0.0,0,0,0.0,42,2013-05-12 16:54:52-07:00
clean,clean,clean,clean,1,1,1,0.0,2,2,80.0,1,1,0.0,0,1,1.0,43,2013-05-12 16:54:52-07:00
clean,clean,clean,clean,2,2,2,0.9709505944546686,3,2,106.0,1,2,73.0,1,2,1.9999999365804184,52,2013-05-12 16:54:53-07:00
buggy,buggy,buggy,buggy,1,1,1,0.0,44,1,1882.0,0,1,18.0,1,3,2.9999999365804184,37,2013-05-12 16:54:53-07:00
buggy,buggy,buggy,buggy,1,1,1,0.0,2,8,1925.0,0,2,0.0,1,4,3.9999999365804175,38,2013-05-12 16:54:53-07:00
clean,clean,buggy,buggy,1,1,1,0.0,17,23,1434.0,1,1,18.0,1,5,4.999999936580418,39,2013-05-12 16:54:53-07:00
buggy,buggy,buggy,buggy,1,1,1,0.0,9,5,1919.0,1,2,0.0,1,6,5.9999999365804175,40,2013-05-12 16:54:53-07:00
clean,clean,clean,clean,1,1,1,0.0,2,1,280.0,1,1,73.0,1,7,6.9999999365804175,41,2013-05-12 16:54:53-07:00
buggy,clean,clean,clean,1,1,2,0.1780068961393144,1,111,282.0,0,2,73.0,1,8,7.9999999365804175,29,2013-05-12 16:54:53-07:00
buggy,buggy,buggy,clean,1,3,4,1.9219280948873625,3,2,262.5,1,2,72.25,4,9,8.999999936580418,42,2013-05-12 16:54:53-07:00
buggy,buggy,buggy,buggy,1,1,2,0.863120568566631,7,7,1675.5,0,2,0.0,2,10,9.99999993658042,43,2013-05-12 16:54:53-07:00
clean,clean,clean,clean,0,0,0,0.0,0,0,0.0,0,0,0.0,0,11,10.99999993658042,0,2013-05-12 16:54:53-07:00
buggy,buggy,buggy,buggy,2,5,7,1.916154313642442,116,30,560.8571428571429,0,5,7.0,3,11,11.99999993658042,60,2013-05-12 16:54:53-07:00
buggy,buggy,buggy,buggy,2,2,5,1.1969285293871963,284,22,394.4,0,3,33.5,2,12,12.99999993658042,54,2013-05-12 16:54:53-07:00
buggy,buggy,buggy,buggy,1,1,1,0.0,3,7,1953.0,0,2,0.0,1,13,13.99999993658042,46,2013-05-12 16:54:53-07:00
buggy,buggy,buggy,buggy,1,1,1,0.0,17,16,1949.0,0,2,0.0,1,14,14.99999993658042,47,2013-05-12 16:54:53-07:00
buggy,buggy,buggy,buggy,1,1,1,0.0,87,23,1950.0,0,2,0.0,1,15,15.99999993658042,48,2013-05-12 16:54:53-07:00
clean,clean,clean,clean,1,1,1,0.0,1,1,55.0,0,2,0.0,0,16,16.99999993658042,20,2013-05-12 16:54:53-07:00
clean,clean,clean,clean,1,1,1,0.0,7,2,1467.0,0,2,0.0,1,17,17.999999936580416,49,2013-05-12 16:54:53-07:00
buggy,buggy,buggy,buggy,1,1,4,0.8141974675450213,59,74,414.25,1,2,36.5,4,18,18.999999936580416,50,2013-05-12 16:54:53-07:00
clean,clean,clean,clean,0,0,23,0.0,661,334,0.0,0,0,0.0,0,89,61.41348709428957,0,2013-05-15 20:59:40-07:00
buggy,clean,clean,clean,3,5,28,3.501651844464861,533,4458,320.67857142857144,0,5,58.47619047619048,7,90,62.41224899488321,87,2013-05-16 09:32:32+05:18
clean,clean,clean,clean,1,1,2,0.981239170813254,0,174,87.0,0,1,0.0,0,91,63.41169816169682,4,2013-05-16 09:39:00+05:18
clean,clean,buggy,clean,2,2,2,0.5916727785823275,3,4,336.0,0,5,0.0,0,92,64.34476944924162,56,2013-05-16 22:28:23+05:18
buggy,buggy,clean,clean,1,1,2,0.9709505944546686,4,1,828.5,1,2,0.0,2,93,65.34136412699965,52,2013-05-16 23:06:44+05:18
buggy,buggy,buggy,buggy,2,4,8,2.759025651345387,73,9,513.625,1,5,1.6666666666666667,3,94,66.21162506721103,70,2013-05-17 23:00:07+05:18
buggy,clean,clean,clean,1,21,21,3.770322483631155,790,372,175.28571428571428,0,5,0.0,0,95,67.2087167462131,49,2013-05-17 23:31:39+05:18
buggy,buggy,buggy,buggy,3,9,12,2.274205032204531,430,377,323.8333333333333,0,5,43.0,2,96,67.61846800269939,97,2013-05-22 08:58:26+05:18
buggy,clean,clean,clean,1,1,1,0.0,1,9,1502.0,1,2,4.0,1,97,68.54918653726628,55,2013-05-22 21:13:21+05:18
buggy,buggy,buggy,clean,1,1,2,0.863120568566631,4,3,359.0,0,3,0.0,0,98,69.54557907194034,48,2013-05-22 21:50:54+05:18
buggy,buggy,buggy,buggy,2,2,4,1.4781470295514416,79,56,1025.25,1,3,6.666666666666667,3,99,70.04307848889142,67,2013-05-26 11:57:58+05:18
buggy,buggy,buggy,buggy,1,1,1,0.0,5,5,1538.0,0,2,0.0,1,100,71.04089481150183,57,2013-05-26 12:20:09+05:18
buggy,buggy,buggy,buggy,1,1,1,0.0,1,0,99.0,1,2,0.0,1,101,72.03950684084646,58,2013-05-26 12:33:59+05:18
buggy,buggy,buggy,buggy,3,5,6,2.01893601518646,42,33,417.6666666666667,0,5,0.0,2,102,72.91469288918425,91,2013-05-27 08:56:59+05:18
clean,clean,clean,clean,1,1,1,0.0,2,1,265.0,0,2,0.0,0,103,73.8368333178395,31,2013-05-27 21:28:03+05:18
buggy,buggy,buggy,buggy,2,2,2,0.9957274520849256,6,7,1243.5,1,3,3.0,1,104,74.54065728571588,71,2013-05-29 20:28:08+05:18
clean,clean,clean,clean,1,1,1,0.0,3,1,266.0,0,2,0.0,0,105,75.54043186780473,32,2013-05-29 20:30:15+05:18
clean,buggy,buggy,clean,3,3,8,1.95291234228047,92,21,556.875,1,3,11.8,4,106,75.02681360397487,102,2013-06-08 18:05:11+05:18
clean,clean,clean,clean,1,1,1,0.0,3,3,202.0,0,5,0.0,0,0,0.0,53,2013-06-09 01:37:07+03:00
clean,clean,clean,clean,0,0,1,0.0,3,3,0.0,1,0,0.0,0,107,75.8917033415186,0,2013-06-09 03:05:11-07:00
clean,clean,clean,clean,1,1,1,0.0,4,6,463.0,1,3,0.0,0,16,9.97779328081521,37,2013-06-15 14:05:02+02:00
clean,clean,clean,clean,1,1,1,0.0,35,6,67.0,0,3,0.0,0,17,10.975564462495312,22,2013-06-15 17:47:15+03:00
clean,clean,clean,clean,0,0,1,0.0,35,6,0.0,1,0,0.0,0,108,75.66685942885941,0,2013-06-17 04:17:43-07:00
clean,clean,clean,clean,0,0,1,0.0,4,6,0.0,1,0,0.0,0,109,76.66684002844963,0,2013-06-17 04:17:54-07:00
buggy,buggy,buggy,clean,1,1,1,0.0,5,3,96.0,0,3,0.0,0,18,11.625137859259976,23,2013-07-01 17:57:16+02:00
clean,clean,clean,clean,0,0,1,0.0,5,3,0.0,1,0,0.0,0,110,75.38562103376103,0,2013-07-02 08:18:27-07:00
clean,clean,clean,clean,1,1,1,0.0,1,1,8.0,0,1,0.0,0,19,17.371100188765016,1,2013-07-06 22:37:54-07:00
clean,clean,clean,clean,1,1,1,0.0,1,1,223.0,0,1,55.0,1,20,18.366474390824585,62,2013-07-07 01:09:04-07:00
clean,clean,clean,clean,1,1,2,0.4079059801389763,0,343,1780.5,0,2,28.0,2,21,19.366474390824585,63,2013-07-07 01:09:04-07:00
buggy,buggy,clean,clean,1,1,1,0.0,4,39,1708.0,0,2,0.0,1,22,20.36647439082458,64,2013-07-07 01:09:04-07:00
buggy,buggy,buggy,buggy,1,1,1,0.0,7,7,1673.0,0,2,0.0,1,23,21.36647439082457,65,2013-07-07 01:09:04-07:00
buggy,buggy,buggy,buggy,1,1,6,0.8659781968116707,1224,105,79.83333333333333,0,2,93.33333333333331,3,24,22.36647439082457,66,2013-07-07 01:09:04-07:00
buggy,buggy,buggy,buggy,2,2,2,0.1633455431834023,124,1,230.0,0,3,0.0,0,25,23.36647439082457,79,2013-07-07 01:09:04-07:00
buggy,buggy,buggy,buggy,1,1,1,0.0,306,0,0.0,0,0,0.0,0,26,24.36647439082457,68,2013-07-07 01:09:04-07:00
buggy,buggy,buggy,buggy,1,1,1,0.0,213,261,1673.0,1,2,0.0,1,27,25.36647439082457,69,2013-07-07 01:09:04-07:00
buggy,buggy,buggy,clean,1,1,1,0.0,19,13,1510.0,0,2,0.0,1,28,26.36647439082457,70,2013-07-07 01:09:04-07:00
buggy,buggy,buggy,buggy,1,1,1,0.0,29,42,1516.0,0,2,0.0,1,29,27.36647359555424,71,2013-07-07 01:09:05-07:00
buggy,buggy,buggy,clean,1,1,1,0.0,36,40,1625.0,0,2,0.0,1,30,28.36647359555424,72,2013-07-07 01:09:05-07:00
clean,buggy,buggy,buggy,1,1,1,0.0,18,27,1503.0,0,2,0.0,1,31,29.36647359555424,73,2013-07-07 01:09:05-07:00
buggy,buggy,buggy,buggy,1,1,1,0.0,15,0,1494.0,0,2,0.0,1,32,30.36647359555424,74,2013-07-07 01:09:05-07:00
buggy,buggy,buggy,buggy,1,1,1,0.0,96,2,1621.0,0,2,0.0,1,33,31.36647359555424,75,2013-07-07 01:09:05-07:00
buggy,buggy,buggy,buggy,1,1,2,0.9975025463691152,51,0,969.0,0,2,0.0,2,34,32.36647359555424,76,2013-07-07 01:09:05-07:00
clean,clean,clean,clean,1,1,1,0.0,6,2,247.0,0,6,0.0,0,35,33.36647359555425,54,2013-07-07 01:09:05-07:00
clean,clean,buggy,clean,2,2,2,0.1654270339962668,47,35,996.5,0,6,0.0,1,36,34.36647359555425,97,2013-07-07 01:09:05-07:00
clean,clean,clean,clean,2,2,4,1.0032179980906075,193,982,3320.333333333333,0,1,0.0,0,37,35.36647359555425,7,2013-07-07 01:09:05-07:00
clean,clean,clean,clean,0,0,0,0.0,0,0,0.0,0,0,0.0,0,38,36.36647359555425,0,2013-07-07 01:09:05-07:00
clean,clean,clean,clean,1,1,1,0.0,4,4,1752.0,0,2,0.0,1,38,37.36647359555425,78,2013-07-07 01:09:05-07:00
clean,clean,clean,clean,0,0,0,0.0,0,0,13954.0,0,0,0.0,0,39,38.36647359555425,0,2013-07-07 01:09:05-07:00
buggy,buggy,buggy,buggy,3,3,7,2.226206019490554,490,391,333.85714285714283,0,3,15.2,2,39,39.36647359555424,110,2013-07-07 01:09:05-07:00
clean,clean,clean,clean,1,1,1,0.0,0,83,1752.0,0,2,0.0,1,40,40.36647359555424,80,2013-07-07 01:09:05-07:00
buggy,buggy,buggy,buggy,1,1,1,0.0,8,0,1669.0,0,2,0.0,1,41,41.36647359555424,81,2013-07-07 01:09:05-07:00
clean,clean,clean,clean,1,1,1,0.0,4,4,253.0,1,6,0.0,0,42,42.36647359555424,57,2013-07-07 01:09:05-07:00
buggy,buggy,buggy,clean,1,1,1,0.0,4,1,253.0,0,6,0.0,0,43,43.36647359555423,58,2013-07-07 01:09:05-07:00
buggy,buggy,buggy,buggy,2,3,4,1.940071529309089,18,4,517.75,0,6,0.0,2,44,44.36647359555423,104,2013-07-07 01:09:05-07:00
buggy,buggy,buggy,buggy,1,1,1,0.0,81,39,1683.0,0,2,0.0,1,45,45.36647359555423,83,2013-07-07 01:09:05-07:00
buggy,buggy,buggy,buggy,1,1,1,0.0,31,0,1725.0,0,2,0.0,1,46,46.36647359555423,84,2013-07-07 01:09:05-07:00
buggy,buggy,buggy,buggy,1,1,3,0.7289918177558407,73,9,110.66666666666669,0,2,26.666666666666668,3,47,47.366472166088165,85,2013-07-07 01:09:06-07:00
clean,clean,clean,clean,1,1,2,0.0801360473312752,0,101,276.0,0,3,28.0,1,48,48.366472166088165,42,2013-07-07 01:09:06-07:00
buggy,buggy,buggy,buggy,1,1,2,0.9819407868640976,8,11,1036.0,0,2,0.0,2,49,49.27042730219797,86,2013-07-07 19:03:27-07:00
buggy,buggy,buggy,buggy,1,1,1,0.0,21,8,1756.0,1,2,0.0,1,50,50.27042730219797,87,2013-07-07 19:03:27-07:00
buggy,buggy,buggy,buggy,1,1,1,0.0,13,5,1769.0,1,2,0.0,1,51,51.27042730219797,88,2013-07-07 19:03:27-07:00
