buggy_B2,buggy_AG,buggy_MA,buggy_RA,ns,nd,nf,entropy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp,commit_date
clean,clean,clean,clean,1,1,1,0.0,12,1,35.75,0,1,0.0,0,632,262.94091207618845,316,2017-07-26 12:54:34+02:00
buggy,clean,clean,clean,3,3,3,0.1985835055708819,194,192,241.84615384615384,1,1,1.0,1,633,263.8148925619102,613,2017-07-26 20:48:12+02:00
clean,clean,clean,clean,1,1,1,0.0,4,0,430.0,0,1,0.0,1,634,264.8140266653263,565,2017-07-26 20:51:26+02:00
clean,clean,clean,clean,0,0,0,0.0,0,0,331.5,0,0,0.0,0,635,265.80431327790114,0,2017-07-26 21:27:27+02:00
clean,clean,clean,clean,1,1,1,0.0,11,7,334.7058823529412,0,1,0.0,0,635,266.8034306434705,318,2017-07-26 21:30:42+02:00
clean,clean,clean,clean,0,0,0,0.0,0,0,0.0,0,0,0.0,0,636,267.8031890686769,0,2017-07-26 21:31:35+02:00
clean,clean,clean,clean,1,1,2,1.0,8,2,269.5,0,1,0.0,0,636,268.5140717321687,319,2017-07-27 15:02:57+02:00
clean,clean,clean,clean,1,2,2,0.2737691686829417,32,53,365.0,0,1,0.0,0,637,269.2489863699057,320,2017-07-28 07:02:54+02:00
clean,clean,clean,clean,0,0,0,0.0,0,0,14718.0,0,0,0.0,0,638,270.24433518219416,0,2017-07-28 07:19:39+02:00
clean,clean,clean,clean,2,2,2,0.9709505944546686,5,5,198.5,0,1,0.0,0,638,271.244009007058,324,2017-07-28 07:20:49+02:00
clean,clean,clean,clean,2,3,4,1.6377085600920045,56,17,502.5,0,1,2.5,2,639,272.1579211494985,617,2017-07-28 12:26:47+02:00
clean,clean,clean,clean,2,2,2,1.0,4,4,1174.5,0,1,2.0,1,640,273.1571660886546,618,2017-07-28 12:29:27+02:00
clean,clean,clean,clean,2,2,2,1.0,2,2,1174.5,0,1,0.0,1,641,274.156852534817,619,2017-07-28 12:30:33+02:00
clean,clean,clean,clean,1,1,1,0.0,5,2,123.0,0,1,0.0,0,642,275.15582908089846,325,2017-07-28 12:34:07+02:00
clean,clean,clean,clean,1,1,1,0.0,6,2,79.0,0,1,0.0,0,643,276.1546207283423,326,2017-07-28 12:38:18+02:00
clean,clean,clean,clean,0,0,0,0.0,0,0,904.6190476190476,0,0,0.0,0,644,276.98909592726693,0,2017-07-28 22:08:03+02:00
buggy,buggy,buggy,buggy,1,4,7,1.1812908220849494,2650,105,214.1428571428572,0,1,36.71428571428572,5,644,277.6797769298047,569,2017-07-29 15:48:12+02:00
clean,clean,clean,clean,1,3,4,1.278539251272487,43,80,1288.0,0,1,0.0,3,645,278.264125471553,570,2017-07-30 15:28:24+02:00
clean,clean,clean,clean,3,6,9,0.7445915015299089,2992,3079,1456.5555555555557,1,1,5.375,6,646,279.2194663159757,624,2017-07-30 18:00:20+02:00
buggy,clean,buggy,clean,2,3,7,0.5061990529214238,2785,2883,1530.2857142857142,0,1,10.571428571428571,7,647,280.212244596371,572,2017-07-30 18:24:45+02:00
clean,clean,clean,clean,1,1,1,0.0,0,2636,5272.0,0,1,0.0,1,648,281.2121453755239,29,2017-07-30 18:25:05+02:00
clean,clean,clean,clean,1,2,2,0.9709505944546686,5,5,596.0,0,1,0.0,2,649,282.2119506584555,573,2017-07-30 18:25:44+02:00
clean,clean,clean,clean,1,2,3,1.2516291673878228,12,12,1814.0,0,1,0.0,2,650,283.2118149983741,574,2017-07-30 18:26:11+02:00
clean,clean,clean,clean,2,4,8,0.3711816597321365,1104,1069,1069.5,0,1,0.4,4,651,283.97902661502656,628,2017-07-31 07:14:21+02:00
clean,clean,clean,clean,1,3,4,1.791399981489234,42,13,1359.5,0,1,0.0,2,652,284.9762545904128,576,2017-07-31 07:23:27+02:00
clean,clean,clean,clean,2,3,4,1.8021912653014327,88,116,1341.5,0,1,7.25,2,653,285.96872475347067,578,2017-07-31 07:48:01+02:00
clean,clean,clean,clean,2,2,2,0.6840384356390417,12,21,1690.421052631579,0,1,0.0,1,654,286.93851615589386,631,2017-07-31 09:25:59+02:00
clean,clean,clean,clean,2,2,4,1.5309662985450665,91,66,105.42857142857144,0,1,0.5,2,655,287.8775342062691,632,2017-07-31 12:42:37+02:00
clean,clean,clean,clean,1,1,1,0.0,1,1,55.7,0,1,0.0,0,656,288.8061629307813,331,2017-07-31 16:31:29+02:00
clean,clean,clean,clean,1,1,1,0.0,6,12,561.0,0,1,0.0,0,657,289.80381581871274,332,2017-07-31 16:38:58+02:00
clean,clean,clean,clean,1,1,1,0.0,18,14,472.0,1,1,0.0,1,658,290.7432950219615,580,2017-07-31 19:50:49+02:00
clean,clean,clean,clean,0,0,0,0.0,0,0,14541.0,0,0,0.0,0,659,290.48868880456456,0,2017-08-03 14:07:23+02:00
clean,clean,clean,clean,2,2,2,0.9709505944546686,5,5,197.5,0,1,0.0,0,659,291.4884731189195,336,2017-08-03 14:08:04+02:00
buggy,buggy,buggy,buggy,2,4,7,2.2675540277903825,84,22,920.7142857142856,0,1,172.83333333333334,6,660,292.42403628684804,637,2017-08-03 17:31:03+02:00
buggy,buggy,buggy,buggy,2,6,8,1.832132431793775,448,299,595.25,0,1,241.3333333333333,5,661,293.4077072894995,638,2017-08-03 18:22:12+02:00
buggy,buggy,buggy,buggy,2,4,6,1.9580589285799783,71,10,539.4285714285714,0,1,0.6,3,662,294.3376451621453,619,2017-08-03 22:00:27+02:00
clean,clean,clean,clean,1,1,1,0.0,1,1,686.0,1,1,0.0,1,663,295.32765966570383,584,2017-08-03 22:31:23+02:00
clean,clean,clean,clean,1,1,3,1.584962500721156,3,12,1094.3333333333333,0,1,0.0,0,664,295.9261121957484,336,2017-08-04 19:10:15+02:00
clean,clean,clean,clean,1,1,1,0.0,6,1,1071.0,1,1,951.0,1,665,296.6171435198252,585,2017-08-05 11:00:52+02:00
clean,clean,clean,clean,1,1,1,0.0,1,1,140.0,0,1,0.0,0,666,297.61545125861204,65,2017-08-05 11:06:03+02:00
buggy,clean,clean,clean,2,5,11,2.415860047222071,234,190,401.1818181818182,0,1,251.22222222222223,9,667,297.2429236856036,643,2017-08-08 09:10:43+02:00
clean,clean,clean,clean,1,1,1,0.0,2,1,136.0,0,1,0.0,1,668,298.19465472659545,587,2017-08-08 11:38:38+02:00
clean,clean,clean,clean,2,3,4,0.8093139613928566,120,88,822.25,0,1,12.333333333333334,3,669,298.25608302216625,645,2017-08-10 11:30:22+02:00
clean,clean,clean,clean,3,5,6,1.99157441820697,81,152,805.5,0,1,17.8,5,670,299.1423470328886,647,2017-08-10 17:17:55+02:00
clean,clean,clean,clean,1,1,2,1.0,6,2,2335.0,0,1,6.0,2,671,300.1398741289924,590,2017-08-10 17:25:26+02:00
clean,clean,clean,clean,1,1,1,0.0,1,1,4152.0,1,1,0.0,1,672,301.13906896968746,591,2017-08-10 17:27:52+02:00
buggy,buggy,buggy,buggy,2,6,10,2.6527608482775333,190,1,883.4,0,1,2.0,5,673,301.76266831062406,649,2017-08-11 12:20:44+02:00
clean,clean,clean,clean,0,0,0,0.0,0,0,14929.0,0,0,0.0,0,674,302.6117998784335,0,2017-08-11 19:53:14+02:00
clean,clean,clean,clean,2,2,2,0.9709505944546686,5,5,197.5,0,1,0.0,0,674,303.6115988187649,346,2017-08-11 19:53:50+02:00
clean,clean,clean,clean,1,1,1,0.0,11,10,938.0,1,1,1.0,1,675,304.24793180920665,593,2017-08-12 13:54:37+02:00
clean,clean,clean,clean,1,1,1,0.0,1,2,112.0,0,1,1.0,1,676,305.24757141395645,594,2017-08-12 13:55:41+02:00
clean,clean,clean,clean,2,5,9,2.729561011144367,134,25,811.2222222222222,0,1,1.125,5,677,305.798412407701,653,2017-08-13 12:00:07+02:00
clean,clean,clean,clean,1,3,7,2.012624669896692,112,12,766.2857142857143,0,1,0.2857142857142857,3,678,306.75398747089577,596,2017-08-13 14:10:39+02:00
clean,clean,clean,clean,2,3,6,1.7313609836168222,87,52,996.6666666666666,0,1,2.5,4,679,306.86116722202866,598,2017-08-15 09:49:39+02:00
clean,clean,clean,clean,1,1,1,0.0,1,4,954.0,0,1,0.0,1,680,307.8552189337166,598,2017-08-15 10:07:04+02:00
clean,clean,clean,clean,2,3,4,1.4560117972262605,22,7,823.25,0,1,2.0,3,681,308.84900314387164,657,2017-08-15 10:25:10+02:00
clean,clean,clean,clean,2,4,8,2.616802873660118,212,9,813.125,0,1,7.571428571428571,4,682,308.62473406871374,658,2017-08-17 21:48:37+02:00
clean,clean,clean,clean,2,7,19,3.63681435458278,145,53,554.421052631579,0,1,16.88888888888889,12,683,309.1910073011368,659,2017-08-18 18:52:42+02:00
clean,clean,clean,clean,2,4,4,1.6851179336594355,21,2,852.25,0,1,0.0,2,684,310.1704423627243,660,2017-08-18 19:52:25+02:00
clean,clean,buggy,buggy,2,8,12,0.9490420691843412,779,679,754.1333333333333,0,1,69.3,7,685,310.8511753479465,661,2017-08-19 11:15:42+02:00
clean,clean,clean,clean,2,6,7,2.370535239355642,54,19,562.4285714285714,0,1,6.5,5,686,311.3017970894136,662,2017-08-20 13:41:22+02:00
clean,clean,clean,clean,2,7,10,2.695478424868949,82,57,903.3,0,1,6.111111111111111,8,687,312.19867008590285,663,2017-08-20 18:38:11+02:00
clean,clean,clean,clean,1,1,1,0.0,5,1,4292.0,1,1,3.0,1,688,311.2126071430827,606,2017-08-24 18:11:55+02:00
clean,clean,clean,clean,2,6,6,1.8293779794215228,95,17,654.0,0,1,3.0,3,689,312.1983045728648,665,2017-08-24 18:53:19+02:00
clean,clean,clean,clean,0,0,0,0.0,0,0,15290.0,0,0,0.0,0,690,313.19381219448456,0,2017-08-24 19:06:15+02:00
clean,clean,clean,clean,2,2,2,0.9709505944546686,5,5,197.5,0,1,0.0,0,690,314.1936201098292,356,2017-08-24 19:06:48+02:00
clean,clean,clean,clean,1,2,5,1.543847391120711,137,4,993.6,0,1,12.4,3,691,306.39224596352744,608,2017-09-11 20:08:29+02:00
clean,clean,clean,clean,1,2,2,1.0,4,4,2222.0,0,1,0.0,1,692,307.3920815864536,609,2017-09-11 20:08:59+02:00
clean,clean,clean,clean,2,3,5,1.5124015102808466,139,4,1005.8,0,1,1.0,2,693,307.42792143015174,669,2017-09-13 20:56:25+02:00
clean,clean,clean,clean,1,1,1,0.0,1,1,316.0,0,1,75.0,1,694,294.60580609157364,611,2017-10-14 16:33:59+02:00
clean,clean,buggy,buggy,1,2,2,0.7918583525674836,15,6,854.0,0,1,28.0,2,695,295.5961111733639,612,2017-10-14 17:06:44+02:00
clean,clean,buggy,buggy,1,2,2,0.4770713062193297,36,3,863.0,0,1,0.0,2,696,296.5499427665829,613,2017-10-14 19:41:44+02:00
clean,clean,clean,clean,0,0,0,0.0,0,0,17602.0,0,0,0.0,0,697,297.5471355585008,0,2017-10-14 19:51:06+02:00
clean,clean,clean,clean,2,2,2,0.9709505944546686,5,5,197.5,0,1,0.0,0,697,298.54708026499947,358,2017-10-14 19:51:17+02:00
clean,clean,clean,clean,1,1,3,1.2773600852070808,23,4,1996.6666666666667,0,1,43.0,3,698,296.9642582795764,614,2017-10-20 19:13:45+02:00
clean,clean,clean,clean,2,2,2,0.8453509366224365,6,5,656.5,0,1,20.0,1,699,289.2652636848196,675,2017-11-10 17:27:48+01:00
clean,clean,clean,clean,1,2,4,1.9712518360044664,21,3,2132.5,0,1,97.5,4,700,290.2345647148038,616,2017-11-10 19:17:36+01:00
clean,clean,clean,clean,1,1,1,0.0,1,1,200.0,1,1,101.0,1,701,285.72495756224777,617,2017-11-24 17:21:08+01:00
clean,clean,clean,clean,2,2,3,1.020650414906873,85,118,210.0,0,1,124.0,1,702,280.6845301514782,678,2017-12-10 15:35:20+01:00
clean,clean,clean,clean,1,2,4,1.5916494656247422,54,20,1273.5,0,1,40.0,3,703,271.35778162903523,619,2018-01-08 16:38:55+01:00
clean,clean,clean,clean,2,7,8,1.996909029151584,106,71,698.0,0,1,182.8333333333333,6,704,257.0874184586661,680,2018-02-25 12:32:31+01:00
buggy,buggy,buggy,clean,2,4,5,1.884360740853661,68,12,811.4,0,1,124.25,4,705,250.1997035137008,681,2018-03-24 18:18:56+01:00
clean,clean,clean,clean,2,3,4,0.5478926801326542,120,122,993.75,0,1,0.0,3,706,251.18416029176657,682,2018-03-24 19:38:23+01:00
clean,clean,clean,clean,2,2,8,1.5350753371086454,71,18,201.0,0,1,104.0,1,707,251.99611604210412,683,2018-03-25 12:31:15+02:00
clean,clean,clean,clean,1,1,3,1.5343941913830057,42,52,280.6666666666667,0,1,0.0,2,708,252.9948917621508,624,2018-03-25 12:37:24+02:00
clean,clean,clean,clean,2,2,2,0.9182958340544896,4,2,521.5,1,1,0.0,1,709,253.9906881962684,685,2018-03-25 12:58:19+02:00
buggy,buggy,buggy,buggy,2,6,9,1.1635775490504223,1533,111,476.6666666666667,0,1,117.83333333333331,5,710,254.93085651045763,686,2018-03-25 17:53:20+02:00
clean,clean,clean,clean,2,4,5,1.9131110499612496,46,28,1080.2,0,1,0.0,4,711,255.9254094876199,687,2018-03-25 18:19:57+02:00
clean,buggy,buggy,buggy,2,4,5,1.986594071004586,71,29,1080.2,0,1,0.0,4,712,256.90249590239426,688,2018-03-25 20:10:54+02:00
clean,clean,clean,clean,0,0,0,0.0,0,0,0.0,0,0,0.0,0,713,257.90216246019224,0,2018-03-25 20:12:30+02:00
clean,clean,buggy,buggy,2,4,6,2.073954039101792,139,92,325.6666666666667,0,1,1.2,2,713,257.76689997879845,632,2018-03-29 14:40:04+02:00
clean,clean,buggy,buggy,2,6,8,2.1807541351992867,82,138,1326.875,0,1,75.33333333333333,6,714,258.72940124191865,690,2018-03-29 17:38:43+02:00
clean,clean,buggy,buggy,2,4,5,1.9745465313439947,30,11,1065.0,0,1,60.5,4,715,259.47917470803065,691,2018-03-30 13:21:45+02:00
clean,clean,clean,clean,0,0,0,0.0,0,0,4467.75,0,0,0.0,0,716,260.40165833947566,0,2018-03-30 19:25:32+02:00
buggy,buggy,buggy,clean,2,2,2,0.9709505944546686,5,5,197.5,0,1,0.0,0,716,261.40118196185256,371,2018-03-30 19:27:45+02:00
buggy,buggy,buggy,buggy,1,3,7,1.502779468149682,1001,895,292.0,0,1,13.428571428571429,3,717,256.785482819305,632,2018-04-18 06:57:06+02:00
buggy,buggy,buggy,buggy,1,4,10,2.280671999691318,542,421,277.6,0,1,94.4,6,718,257.77599317103545,633,2018-04-18 07:42:52+02:00
buggy,buggy,buggy,buggy,2,4,9,2.077628461757557,101,293,274.22222222222223,0,1,0.0,4,719,258.7737368738083,635,2018-04-18 07:53:39+02:00
buggy,buggy,buggy,buggy,1,2,4,0.9126078005336956,218,142,203.5,0,1,452.75,4,720,259.7655660911406,635,2018-04-18 08:32:21+02:00
clean,clean,clean,clean,2,3,4,1.144736295457595,782,767,570.25,0,1,32.333333333333336,3,721,260.4064815036511,697,2018-04-19 12:40:54+02:00
clean,clean,clean,clean,1,2,3,1.2401872986523066,22,28,597.3333333333334,0,1,0.3333333333333333,3,722,261.1622895086911,637,2018-04-20 07:42:17+02:00
clean,clean,clean,clean,2,2,2,0.2863969571159562,20,0,421.5,0,1,2.0,1,723,261.24663416190504,699,2018-04-23 06:48:05+02:00
clean,clean,clean,clean,2,4,4,1.123573046779199,154,110,314.75,0,1,174.0,3,724,262.23591159845154,700,2018-04-23 07:37:49+02:00
clean,clean,clean,clean,1,1,1,0.0,147,134,314.0,1,1,12.0,1,725,260.9863895696601,640,2018-04-30 13:53:13+02:00
clean,clean,clean,clean,1,2,11,2.9682027009274705,412,401,235.63636363636363,0,1,361.09090909090907,11,726,261.9399606800925,641,2018-04-30 17:29:28+02:00
clean,clean,clean,buggy,1,1,3,1.4308225229260372,159,119,478.6666666666667,0,1,0.0,3,727,262.9031384427112,642,2018-04-30 20:19:32+02:00
clean,clean,clean,clean,1,3,5,1.577753136767151,1107,1109,890.0,0,1,66.8,3,728,263.9005215454159,643,2018-04-30 20:31:31+02:00
clean,clean,clean,clean,1,1,3,1.5066131241757108,44,3,505.3333333333333,0,1,0.0,3,729,264.65265799121084,644,2018-05-01 15:18:05+02:00
buggy,buggy,buggy,buggy,1,1,11,1.3439496753791595,109,97,243.45454545454547,0,1,24.181818181818183,10,730,265.64480418425774,645,2018-05-01 15:53:31+02:00
buggy,buggy,buggy,buggy,1,4,6,2.199356949521264,389,368,580.0,0,1,1.8333333333333333,5,731,266.6298389475215,646,2018-05-01 17:00:28+02:00
buggy,buggy,buggy,buggy,2,6,18,2.7180657470350105,896,809,423.6666666666667,0,1,2.8125,13,732,267.59581428105,708,2018-05-01 19:31:26+02:00
buggy,clean,buggy,clean,1,2,4,1.7703289642651767,111,124,212.0,1,1,2.0,4,733,267.74113756233726,648,2018-05-04 10:27:48+02:00
clean,clean,clean,clean,1,1,1,0.0,1,1,286.0,1,1,1.0,1,734,268.3250004252171,649,2018-05-05 17:02:09+02:00
clean,clean,clean,clean,1,1,2,0.2422921890824148,25,0,641.0,0,1,2.0,2,735,269.3248520221801,650,2018-05-05 17:02:48+02:00
clean,clean,clean,clean,1,2,3,0.6376993539291765,1264,1190,2412.0,0,1,82.33333333333333,3,736,270.3171938212012,651,2018-05-05 17:36:04+02:00
clean,clean,clean,clean,2,3,7,1.6761416373127744,260,126,1179.857142857143,0,1,2.1666666666666665,4,737,271.09290527245724,713,2018-05-06 09:43:26+02:00
clean,clean,clean,clean,1,1,1,0.0,0,2,2688.0,0,1,0.0,1,738,272.090375592538,653,2018-05-06 09:54:16+02:00
buggy,buggy,buggy,clean,1,1,2,1.0,2,2,78.0,0,1,0.0,0,739,222.29100699827225,78,2018-11-16 11:17:19+01:00
clean,clean,clean,clean,0,0,0,0.0,0,0,17883.0,0,0,0.0,0,740,216.50203947456887,0,2018-12-20 11:51:11+01:00
clean,clean,clean,clean,3,6,10,1.5799074823142498,393,1656,532.6,0,1,360.57142857142856,7,740,217.45466475045907,722,2018-12-20 17:40:56+01:00
clean,clean,clean,clean,3,7,12,1.714734389921642,418,1675,515.6666666666666,1,1,673.1111111111111,9,741,153.97910159495066,723,2020-04-24 06:38:27+02:00
clean,clean,clean,clean,0,0,0,0.0,0,0,0.0,0,0,0.0,0,742,154.9789037455899,0,2020-04-24 06:41:33+02:00
clean,clean,clean,clean,1,1,1,0.0,16,15,140.0,1,1,0.0,0,742,153.3392668625272,73,2020-05-22 18:15:39+02:00
clean,clean,clean,clean,0,0,0,0.0,0,0,17824.0,0,0,0.0,0,743,145.26618121420424,0,2020-09-04 09:17:17+02:00
clean,clean,clean,clean,2,2,3,1.04851329310306,110,142,4525.25,0,1,0.0,0,743,142.40167611733165,387,2020-10-22 08:03:53+02:00
clean,clean,clean,clean,5,6,7,2.1868707802915752,50,24,2464.125,0,1,1099.6666666666667,3,744,136.42774389820238,732,2021-01-22 09:01:36+01:00
