buggy_B2,buggy_AG,buggy_MA,buggy_RA,ns,nd,nf,entropy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp,commit_date
clean,clean,clean,clean,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2011-10-18 15:53:51-07:00
clean,clean,clean,clean,2,4,4,1.1233680904160162,263,0,0.0,0,0,0.0,0,0,0.9786857779354023,0,2011-10-26 14:40:35-07:00
clean,clean,clean,clean,1,1,1,0.0,1,0,0.0,0,1,0.0,0,0,0.0,0,2011-10-27 14:27:32-07:00
clean,clean,buggy,buggy,1,2,2,0.9982545693874832,113,9,129.0,0,1,1.0,1,1,0.99993309681525,1,2011-10-27 15:02:42-07:00
clean,buggy,buggy,buggy,1,2,3,1.4893030836055314,109,81,120.66666666666669,0,2,0.0,2,2,1.9996634911344613,2,2011-10-27 16:13:34-07:00
clean,clean,clean,clean,2,19,153,6.86581093261642,43048,0,0.0,0,0,0.0,0,3,2.991579090132948,3,2011-10-28 15:54:06-07:00
clean,clean,clean,clean,1,2,2,0.9869444983748494,61,6,165.5,0,1,2.0,1,4,3.960940987543019,4,2011-10-31 11:48:13-07:00
buggy,buggy,buggy,buggy,1,3,8,2.337045116232514,767,126,79.25,0,1,1.875,3,5,4.941575044350231,5,2011-11-01 22:24:13-07:00
clean,clean,clean,clean,1,1,1,0.0,298,290,363.0,0,1,1.0,1,0,0.0,6,2011-11-02 22:29:59-07:00
clean,clean,clean,clean,1,1,1,0.0,5,0,1.0,0,2,0.0,0,1,0.9983421745624846,1,2011-11-03 13:02:47-07:00
clean,clean,clean,clean,1,1,151,6.83569488628614,21,42566,530.3132530120482,0,3,1.9,6,2,1.998177507033476,0,2011-11-03 13:46:08-07:00
clean,clean,clean,clean,1,1,1,0.0,7,0,21.0,0,1,0.0,0,3,2.9981530886625105,1,2011-11-03 13:50:25-07:00
clean,clean,clean,clean,1,1,3,1.584962500721156,6,6,153.66666666666666,0,0,0.0,0,4,3.998108863126688,0,2011-11-03 13:56:14-07:00
clean,clean,clean,clean,1,1,1,0.0,1,0,6.0,0,3,0.0,0,5,4.998090960699881,2,2011-11-03 13:58:07-07:00
buggy,buggy,buggy,clean,1,1,1,0.0,2,0,7.0,0,3,0.0,0,6,5.990576444728044,3,2011-11-04 00:57:38-07:00
buggy,clean,clean,clean,1,3,9,2.597079180667892,187,187,134.33333333333334,0,3,1.0,5,7,6.971667046667525,1,2011-11-05 00:45:09-07:00
clean,clean,clean,clean,1,1,1,0.0,6,0,28.0,0,1,0.0,0,8,7.971667046667525,2,2011-11-05 00:45:09-07:00
clean,clean,clean,clean,1,2,2,0.2498822928331854,47,1,74.5,1,2,2.0,1,9,8.863791587129425,2,2011-11-09 10:42:04-08:00
buggy,buggy,buggy,buggy,2,3,9,2.746657465638001,937,0,3.7777777777777777,0,1,0.0,0,10,9.863789118922734,6,2011-11-09 10:42:12-08:00
clean,clean,clean,clean,1,2,2,0.8023534428291901,29,16,99.5,0,2,4.0,2,11,10.863789118922735,4,2011-11-09 10:42:12-08:00
clean,clean,clean,clean,1,1,4,1.8376474562371987,33,0,0.0,0,0,0.0,0,12,11.863789118922735,5,2011-11-09 10:42:12-08:00
buggy,buggy,buggy,buggy,1,2,4,1.633889225946044,242,156,53.0,0,1,0.0,1,13,12.863789118922735,6,2011-11-09 10:42:12-08:00
clean,clean,clean,clean,1,2,4,0.7448172912942729,142,127,223.0,0,2,4.25,3,14,13.863789118922735,7,2011-11-09 10:42:12-08:00
buggy,buggy,buggy,buggy,1,5,15,3.3335178081994856,551,210,126.06666666666666,0,3,6.4,8,15,14.537571232202184,8,2011-11-17 17:03:53-08:00
buggy,buggy,buggy,buggy,1,1,1,0.0,112,0,0.0,0,0,0.0,0,16,15.537571232202184,9,2011-11-17 17:03:53-08:00
clean,clean,buggy,buggy,1,2,5,2.117143266999097,42,46,187.4,0,2,1.6,4,17,16.537571232202183,10,2011-11-17 17:03:53-08:00
clean,buggy,buggy,buggy,2,4,20,3.3388705883182785,37,1018,103.05,0,3,2.1052631578947367,10,18,17.537571232202183,14,2011-11-17 17:03:53-08:00
clean,clean,clean,clean,1,1,1,0.0,4,0,9.0,0,3,0.0,0,19,18.49297364609484,4,2011-11-18 14:42:46-08:00
clean,clean,clean,clean,1,1,1,0.0,56,1,44.0,0,1,0.0,0,20,19.492953760702846,5,2011-11-18 14:43:19-08:00
buggy,buggy,buggy,clean,2,3,3,1.498872146878066,36,0,0.0,0,0,0.0,0,21,20.492640422869457,0,2011-11-18 14:51:33-08:00
clean,clean,clean,clean,1,1,1,0.0,2,2,207.0,1,1,0.0,1,22,21.49257382435554,12,2011-11-18 14:53:13-08:00
buggy,buggy,buggy,buggy,1,4,17,3.159528998485757,879,0,12.352941176470589,0,1,0.0,1,23,22.49247405471824,13,2011-11-18 14:55:36-08:00
buggy,buggy,buggy,buggy,2,4,9,2.6314783548140377,333,55,64.22222222222223,0,2,0.0,2,24,23.492474054718244,15,2011-11-18 14:55:36-08:00
buggy,buggy,buggy,buggy,2,3,12,1.9241500520264048,603,219,75.66666666666667,1,2,0.0,3,25,24.492474054718244,16,2011-11-18 14:55:36-08:00
buggy,buggy,buggy,buggy,1,3,10,2.290170020609475,135,99,134.2,0,2,0.0,4,26,25.49247326190221,16,2011-11-18 14:55:37-08:00
buggy,buggy,buggy,buggy,1,3,4,1.52336054993406,235,186,228.75,0,1,0.0,3,27,26.49247326190221,17,2011-11-18 14:55:37-08:00
clean,clean,clean,clean,1,3,8,2.3927087449797706,285,123,165.25,1,1,0.0,5,28,27.49247326190221,18,2011-11-18 14:55:37-08:00
buggy,buggy,buggy,buggy,1,3,18,3.939207917567744,544,3,110.11111111111111,0,2,0.0,8,29,28.49247326190221,19,2011-11-18 14:55:37-08:00
clean,clean,buggy,buggy,1,1,3,0.3857061181011388,125,4,204.0,0,1,0.0,2,30,29.49247326190221,20,2011-11-18 14:55:37-08:00
clean,clean,clean,clean,1,1,1,0.0,1,1,13.0,0,3,0.0,0,31,30.49168840601652,5,2011-11-18 15:09:22-08:00
clean,clean,clean,clean,1,1,1,0.0,11,0,0.0,0,0,0.0,0,32,31.49048326256285,0,2011-11-18 15:29:48-08:00
clean,clean,clean,clean,1,1,2,0.9366673818775624,16,1,58.0,0,1,0.0,0,33,32.489032363149725,7,2011-11-18 15:53:38-08:00
clean,clean,clean,clean,1,1,2,1.0,0,8,198.0,0,1,0.0,2,34,33.48901876152249,21,2011-11-18 15:53:51-08:00
clean,clean,clean,clean,2,3,6,1.82087997015458,11,69,132.83333333333334,0,1,0.0,6,35,34.48885598604469,23,2011-11-18 15:56:22-08:00
buggy,buggy,buggy,buggy,2,3,7,2.01344363997176,157,537,136.14285714285714,0,1,0.0,5,36,35.486160758659125,24,2011-11-18 16:36:51-08:00
clean,buggy,buggy,buggy,2,4,11,2.6546852014456963,88,360,117.45454545454544,0,1,1.6363636363636365,9,37,36.48563808317645,25,2011-11-18 16:44:29-08:00
buggy,buggy,buggy,buggy,1,5,20,3.010753324066352,927,332,61.05,0,1,0.4,7,38,37.3773023480959,25,2011-11-19 18:28:22-08:00
buggy,buggy,buggy,buggy,1,3,4,1.5302538721628856,24,36,231.25,0,1,0.0,4,39,38.37655370993042,26,2011-11-19 18:38:47-08:00
clean,clean,clean,clean,1,2,10,2.926210433022834,184,75,52.9,1,1,0.0,2,40,39.30431524637929,27,2011-11-20 10:59:49-08:00
clean,clean,clean,clean,1,1,1,0.0,4,0,305.0,0,1,0.0,1,41,40.30424989761906,28,2011-11-20 11:00:41-08:00
buggy,buggy,buggy,buggy,1,4,11,2.482686857800067,201,322,140.45454545454547,0,1,0.2727272727272727,8,42,41.30190125124877,29,2011-11-20 11:31:04-08:00
clean,clean,clean,clean,1,6,14,3.615171310247296,11,20,86.14285714285714,0,2,0.2857142857142857,7,43,42.30098388649937,30,2011-11-20 11:42:39-08:00
buggy,clean,clean,clean,1,7,28,3.744353984986732,274,75,63.42857142857143,0,2,1.0714285714285714,15,44,43.3009609087941,31,2011-11-20 11:42:56-08:00
buggy,buggy,buggy,buggy,3,4,10,2.4172179023193845,588,0,0.0,0,3,0.25,3,45,44.296399127359926,41,2011-11-20 12:37:54-08:00
buggy,buggy,buggy,buggy,2,3,16,3.6056233316218287,765,204,28.125,0,1,0.0,6,46,45.19074408274236,34,2011-11-21 09:25:29-08:00
buggy,buggy,buggy,buggy,2,4,20,3.485110867128034,46,1029,100.4,0,2,0.2105263157894736,11,47,46.1906836078878,39,2011-11-21 09:26:11-08:00
clean,clean,clean,clean,0,0,30,0.0,1597,57,0.0,0,0,0.0,0,48,47.19065711936557,0,2011-11-21 09:26:29-08:00
clean,clean,buggy,clean,1,1,3,1.4415920755789071,64,0,0.0,0,0,0.0,0,49,48.19005580945648,0,2011-11-21 09:33:09-08:00
buggy,buggy,buggy,clean,1,1,2,0.7642045065086203,5,4,16.0,0,1,0.0,0,50,49.16929802282366,4,2011-11-21 13:18:38-08:00
buggy,buggy,buggy,buggy,1,2,3,1.3382689280764644,7,8,222.3333333333333,0,1,0.6666666666666666,3,51,50.16924949608975,35,2011-11-21 13:19:09-08:00
clean,clean,clean,clean,1,1,2,0.8290590693996658,49,16,302.5,0,1,0.0,2,52,51.16921436020445,36,2011-11-21 13:19:31-08:00
buggy,buggy,buggy,buggy,2,3,6,2.361620256063742,66,37,104.66666666666669,1,1,0.0,4,53,52.167992793024304,40,2011-11-21 13:32:01-08:00
buggy,buggy,buggy,buggy,2,3,9,2.6091272005057133,96,40,76.7,0,1,6.285714285714286,5,54,53.1654292160181,39,2011-11-21 13:57:45-08:00
clean,clean,clean,clean,2,2,2,0.6500224216483541,6,0,45.5,0,1,0.0,0,55,54.16497238594279,8,2011-11-21 14:02:15-08:00
clean,clean,clean,clean,1,1,1,0.0,30,0,96.0,0,1,0.0,0,56,55.15965713464831,9,2011-11-21 14:53:39-08:00
clean,clean,clean,clean,2,2,2,0.7642045065086203,3,6,42.333333333333336,0,1,0.0,0,57,56.15618062297357,10,2011-11-21 15:26:40-08:00
clean,clean,clean,clean,1,1,1,0.0,3,1,21.0,0,1,0.0,0,58,57.15397970429874,2,2011-11-21 15:47:12-08:00
buggy,buggy,buggy,clean,1,1,3,1.3396642639295129,8,13,13.333333333333334,0,1,0.0,0,59,58.14903489033018,8,2011-11-21 16:32:32-08:00
clean,clean,clean,clean,1,1,1,0.0,1,11,19.0,0,1,0.0,0,60,59.14895351237693,4,2011-11-21 16:33:16-08:00
buggy,buggy,buggy,buggy,1,3,8,2.0782317564888926,356,38,58.375,0,1,1.75,4,61,60.14535498030405,39,2011-11-21 17:05:09-08:00
buggy,buggy,buggy,buggy,1,4,13,2.6251530437375856,306,8,22.76923076923077,0,1,0.3076923076923077,3,62,61.14189703090186,40,2011-11-21 17:35:17-08:00
buggy,buggy,buggy,buggy,1,2,4,1.609786656476112,99,12,123.0,0,1,0.5,3,63,62.13811971061214,41,2011-11-21 18:07:40-08:00
clean,clean,clean,clean,0,0,24,0.0,760,57,0.0,0,0,0.0,0,64,63.13803870875382,0,2011-11-21 18:08:21-08:00
clean,clean,clean,clean,1,1,1,0.0,0,11,11.0,0,1,0.0,0,1,1.847462970241768,9,2011-11-21 18:31:18-08:00
clean,clean,clean,clean,0,0,7,0.0,67,48,0.0,0,0,0.0,0,2,2.8474617686234014,0,2011-11-21 18:31:32-08:00
buggy,buggy,buggy,buggy,1,1,4,1.75,8,8,69.5,0,1,0.0,3,65,64.01271158496746,42,2011-11-22 11:30:57-08:00
clean,clean,buggy,buggy,1,1,2,0.7889406572966209,69,41,190.5,0,1,1.0,2,6,5.627103256627767,43,2011-11-22 11:45:23-08:00
clean,clean,buggy,buggy,1,1,2,0.5649141512875931,93,20,61.5,0,2,0.0,1,7,6.627103256627768,44,2011-11-22 11:45:23-08:00
buggy,buggy,buggy,clean,1,1,1,0.0,2,4,181.0,0,2,0.0,1,8,7.627103256627768,45,2011-11-22 11:45:23-08:00
clean,buggy,buggy,buggy,1,1,1,0.0,61,0,179.0,0,2,0.0,1,9,8.627103256627768,46,2011-11-22 11:45:23-08:00
clean,clean,clean,clean,1,1,1,0.0,1,1,240.0,1,2,0.0,1,10,9.627103256627768,47,2011-11-22 11:45:23-08:00
buggy,buggy,buggy,buggy,1,1,1,0.0,21,0,240.0,0,2,0.0,1,11,10.62704948363098,48,2011-11-22 11:48:08-08:00
buggy,buggy,clean,clean,1,1,1,0.0,33,9,261.0,0,2,0.0,1,12,11.627006213576111,49,2011-11-22 11:50:09-08:00
buggy,buggy,buggy,buggy,1,1,1,0.0,21,0,285.0,0,2,0.0,1,13,12.6269598855922,50,2011-11-22 11:52:08-08:00
clean,clean,clean,clean,1,1,1,0.0,0,20,306.0,1,2,0.0,1,14,13.626959043553953,51,2011-11-22 11:52:10-08:00
clean,clean,clean,clean,1,1,1,0.0,0,46,286.0,1,2,0.0,1,15,14.626919656246576,52,2011-11-22 11:53:37-08:00
buggy,buggy,buggy,buggy,1,1,1,0.0,153,0,0.0,0,0,0.0,0,3,3.837507574798397,53,2011-11-22 18:06:40-08:00
buggy,buggy,buggy,buggy,1,1,1,0.0,41,3,153.0,0,1,0.0,1,16,15.610752853092322,54,2011-11-22 21:10:24-08:00
buggy,buggy,buggy,buggy,1,1,1,0.0,163,7,191.0,0,0,0.0,0,17,16.6070425906768,55,2011-11-22 23:10:28-08:00
buggy,buggy,buggy,buggy,1,3,10,2.615823205412002,338,128,82.0,0,1,0.6,5,66,64.8373422043082,56,2011-11-23 11:33:47-08:00
buggy,buggy,buggy,buggy,1,1,1,0.0,99,0,173.0,0,1,1.0,1,18,17.58084704466293,57,2011-11-23 12:30:22-08:00
buggy,buggy,buggy,buggy,3,7,19,3.851362087672789,1153,24,2.05,0,1,0.0,0,67,65.82991276419739,62,2011-11-23 12:34:08-08:00
clean,clean,clean,clean,0,0,20,0.0,1153,24,0.0,0,0,0.0,0,68,66.82988984853299,0,2011-11-23 12:34:19-08:00
buggy,buggy,buggy,buggy,1,1,1,0.0,16,21,347.0,0,1,0.0,1,19,18.578118473927542,59,2011-11-23 13:49:14-08:00
buggy,buggy,buggy,buggy,1,1,1,0.0,62,32,342.0,0,1,0.0,1,20,19.57671109376554,60,2011-11-23 14:27:48-08:00
buggy,buggy,buggy,buggy,2,2,4,1.6102385989503862,34,14,154.75,0,2,1.0,3,21,20.5759266450974,65,2011-11-23 14:48:14-08:00
clean,clean,clean,clean,1,1,1,0.0,1,0,242.0,0,2,0.0,1,22,21.575574097971,62,2011-11-23 14:56:59-08:00
clean,clean,clean,clean,1,1,1,0.0,1,1,243.0,1,2,0.0,1,23,22.570462164779123,63,2011-11-23 16:58:10-08:00
buggy,buggy,buggy,buggy,1,1,3,1.5436010875930952,74,80,215.66666666666663,0,2,0.3333333333333333,3,24,23.57044526880123,64,2011-11-23 16:58:33-08:00
clean,clean,clean,clean,1,1,1,0.0,7,7,208.0,0,2,0.0,1,25,24.570443736167324,65,2011-11-23 16:58:35-08:00
buggy,buggy,buggy,buggy,1,2,5,2.019721071878666,18,10,174.8,0,2,0.4,5,26,25.570443736167324,66,2011-11-23 16:58:35-08:00
buggy,buggy,clean,clean,1,1,2,0.7131467486384921,40,6,149.5,0,2,0.0,2,27,26.570410546749297,67,2011-11-23 16:59:15-08:00
clean,clean,clean,clean,2,2,3,1.584962500721156,3,3,217.0,0,1,0.0,0,69,67.78784532153017,16,2011-11-23 18:05:51-08:00
clean,clean,clean,clean,2,2,2,0.9182958340544896,3,3,52.0,0,1,0.0,1,70,68.78784532153017,69,2011-11-23 18:05:51-08:00
buggy,buggy,buggy,buggy,1,1,1,0.0,104,19,149.0,0,1,0.0,1,71,69.78782356404587,69,2011-11-23 18:06:01-08:00
buggy,buggy,buggy,buggy,1,4,10,2.978353801635428,268,0,53.4,0,1,3.4,5,72,70.27861131341525,70,2011-11-26 10:38:31-08:00
buggy,buggy,buggy,buggy,1,3,5,2.107963755697208,11,6,138.0,1,1,1.2,5,73,71.27850093784446,71,2011-11-26 10:39:21-08:00
buggy,buggy,buggy,buggy,1,1,1,0.0,4,1,166.0,0,1,4.0,1,74,72.27847854567351,72,2011-11-26 10:39:31-08:00
clean,clean,clean,clean,1,1,2,0.4138168503036337,7,17,50.0,0,1,1.0,1,75,73.27825826649507,73,2011-11-26 10:41:08-08:00
buggy,buggy,buggy,buggy,1,2,7,2.3358727132011463,329,32,57.142857142857146,0,1,0.5714285714285714,4,76,74.27821912193612,74,2011-11-26 10:41:25-08:00
clean,clean,clean,clean,1,1,1,0.0,64,0,0.0,0,0,0.0,0,77,75.27719203088886,75,2011-11-26 10:48:45-08:00
clean,clean,clean,clean,1,1,2,0.9709505944546686,6,4,103.0,0,1,6.5,2,78,76.00518186093147,76,2011-11-27 18:51:44-08:00
clean,clean,clean,clean,1,1,1,0.0,3,1,64.0,0,1,1.0,1,79,77.00511043590129,77,2011-11-27 18:52:14-08:00
buggy,buggy,buggy,buggy,1,1,1,0.0,9,0,129.0,0,1,1.0,1,80,78.0050235844889,78,2011-11-27 18:52:50-08:00
clean,clean,clean,clean,1,1,1,0.0,0,1,158.0,0,1,1.0,1,81,79.00499669778826,79,2011-11-27 18:53:01-08:00
buggy,buggy,buggy,buggy,1,1,2,0.685750764543924,105,10,71.0,0,1,0.5,1,82,80.00496946229839,80,2011-11-27 18:53:12-08:00
clean,clean,clean,clean,1,1,1,0.0,3,0,94.0,0,1,0.0,1,83,80.95037686100189,81,2011-11-28 00:56:17-08:00
buggy,buggy,buggy,buggy,1,1,1,0.0,6,0,158.0,0,1,6.0,1,84,81.95037686100189,82,2011-11-28 00:56:17-08:00
clean,clean,clean,clean,2,2,3,1.584962500721156,3,3,225.0,0,1,0.0,0,85,82.95037686100189,17,2011-11-28 00:56:17-08:00
buggy,buggy,buggy,clean,1,1,1,0.0,1,0,80.0,0,2,0.0,0,86,83.95037686100187,8,2011-11-28 00:56:17-08:00
buggy,buggy,buggy,buggy,2,5,6,1.5815317530821758,184,175,100.16666666666669,0,1,1.0,6,87,84.95037686100187,85,2011-11-28 00:56:17-08:00
clean,clean,clean,clean,1,1,1,0.0,1,3,97.0,0,1,0.0,1,88,85.95033159288786,84,2011-11-28 00:56:34-08:00
buggy,buggy,buggy,clean,1,1,1,0.0,5,5,167.0,0,1,4.0,1,89,86.94924840185726,85,2011-11-28 01:03:16-08:00
buggy,buggy,buggy,buggy,1,3,4,1.121198956876178,100,38,147.5,0,1,3.0,3,90,87.94924840185726,86,2011-11-28 01:03:16-08:00
buggy,buggy,buggy,buggy,1,1,1,0.0,7,3,372.0,0,1,4.0,1,28,27.21828217755143,87,2011-11-28 12:00:12-08:00
clean,clean,buggy,buggy,1,1,1,0.0,2,2,143.0,1,1,0.0,1,91,88.83725653570613,88,2011-11-28 12:20:55-08:00
buggy,buggy,buggy,buggy,1,1,1,0.0,3,0,273.0,0,1,0.0,1,92,89.83715357746499,89,2011-11-28 12:21:32-08:00
buggy,buggy,buggy,buggy,1,2,3,1.1073077980379975,217,0,0.0,0,0,0.0,0,93,90.83715076310334,90,2011-11-28 12:21:33-08:00
buggy,buggy,buggy,buggy,1,1,1,0.0,32,8,247.0,0,1,2.0,1,94,91.83715076310334,91,2011-11-28 12:21:33-08:00
clean,clean,buggy,buggy,1,3,4,0.964499862320616,162,1,21.5,0,1,2.0,2,95,92.83715076310334,92,2011-11-28 12:21:33-08:00
buggy,buggy,buggy,buggy,1,2,6,1.7197196879024277,179,158,75.5,0,1,3.5,3,29,28.206620623876788,93,2011-11-28 15:43:22-08:00
buggy,buggy,clean,clean,1,2,5,2.075491369741984,149,1,52.6,0,1,3.6,3,96,93.79881062026908,94,2011-11-28 16:01:16-08:00
buggy,buggy,buggy,buggy,1,2,4,1.6849774484867257,17,1,48.0,0,2,1.75,2,30,29.18743845806089,95,2011-11-28 21:37:56-08:00
clean,buggy,buggy,buggy,1,1,1,0.0,1,1,51.0,1,2,0.0,1,31,30.18579217531613,96,2011-11-28 22:07:21-08:00
buggy,buggy,buggy,buggy,1,3,13,3.077477147774572,316,5,48.92307692307692,0,2,3.4615384615384617,4,32,31.18424439501936,97,2011-11-28 22:34:06-08:00
clean,buggy,buggy,buggy,1,1,2,1.0,2,2,29.0,0,1,7.0,2,33,32.18373643743512,98,2011-11-28 22:42:36-08:00
clean,clean,clean,clean,1,1,1,0.0,3,1,43.0,1,1,0.0,1,34,33.18298726884201,99,2011-11-28 22:54:45-08:00
clean,buggy,clean,clean,1,1,1,0.0,13,0,0.0,0,0,0.0,0,35,34.1826715846594,100,2011-11-28 22:59:43-08:00
clean,clean,buggy,buggy,2,3,3,1.4783262037883975,55,123,161.0,0,2,2.6666666666666665,3,36,35.182172985126115,103,2011-11-28 23:07:20-08:00
clean,clean,clean,clean,1,1,1,0.0,1,1,81.0,1,2,0.0,0,97,94.71868089128668,9,2011-11-28 23:36:05-08:00
clean,clean,clean,clean,1,2,3,1.584962500721156,0,3,113.66666666666669,0,1,0.0,3,98,95.7184584744249,102,2011-11-28 23:37:20-08:00
buggy,buggy,buggy,buggy,1,4,6,2.170245169535164,314,60,62.333333333333336,0,1,0.0,3,99,96.71834457863882,103,2011-11-28 23:37:58-08:00
clean,buggy,buggy,buggy,1,3,4,1.7427376486136672,15,5,157.5,0,1,0.0,4,100,97.71829914420329,104,2011-11-28 23:38:13-08:00
buggy,buggy,buggy,buggy,1,3,4,0.9155186867016348,110,4,90.25,0,1,0.0,3,101,98.71829914420329,105,2011-11-28 23:38:13-08:00
buggy,buggy,buggy,buggy,1,2,3,0.2695488990811939,53,0,105.66666666666669,0,1,0.0,2,102,99.71829914420326,106,2011-11-28 23:38:13-08:00
buggy,buggy,buggy,buggy,2,4,11,2.5791088481260185,226,81,103.8181818181818,1,1,0.9,7,103,100.71829914420326,109,2011-11-28 23:38:13-08:00
clean,clean,clean,buggy,1,2,2,0.9940302114769564,4,7,222.0,0,2,2.5,2,104,101.71829914420329,108,2011-11-28 23:38:13-08:00
buggy,buggy,buggy,buggy,2,5,6,1.456208378755454,258,125,117.33333333333331,0,1,0.4,5,105,102.7182959566934,111,2011-11-28 23:38:14-08:00
clean,clean,clean,clean,0,0,23,0.0,830,135,0.0,0,0,0.0,0,106,103.71779376088034,0,2011-11-28 23:40:50-08:00
buggy,clean,clean,clean,2,3,21,4.036000382125335,201,189,33.285714285714285,0,2,1.5238095238095235,10,37,36.13315301324965,112,2011-11-29 11:16:01-08:00
clean,clean,clean,clean,1,1,1,0.0,0,43,43.0,0,1,9.0,1,38,37.13311501743499,15,2011-11-29 11:16:34-08:00
buggy,buggy,buggy,buggy,1,1,7,2.807354922057604,7,7,43.85714285714285,1,1,0.0,2,107,104.5675646015643,111,2011-11-29 12:32:08-08:00
buggy,buggy,buggy,buggy,2,4,5,1.937952993466849,18,111,110.0,0,2,0.0,4,108,105.56495258569232,115,2011-11-29 12:45:26-08:00
buggy,buggy,buggy,buggy,2,2,7,2.331426293152456,13,45,27.428571428571427,0,2,0.0,4,109,106.56475429616384,116,2011-11-29 12:46:26-08:00
clean,clean,clean,clean,1,2,3,1.584962500721156,0,3,113.66666666666669,0,1,0.0,3,110,107.55072268598866,114,2011-11-29 13:56:32-08:00
buggy,buggy,buggy,buggy,1,2,2,0.7153220528038851,78,44,161.5,0,2,7.0,2,111,108.55047013396371,115,2011-11-29 13:57:47-08:00
buggy,buggy,buggy,buggy,0,0,12,0.0,225,91,0.0,0,0,0.0,0,112,109.5496373700356,0,2011-11-29 14:01:52-08:00
clean,clean,clean,clean,1,1,1,0.0,21,40,230.0,1,1,0.0,1,113,110.5478842997286,116,2011-11-29 14:10:23-08:00
clean,clean,clean,clean,0,0,21,0.0,248,234,0.0,0,0,0.0,0,114,111.54757615398148,0,2011-11-29 14:11:52-08:00
buggy,clean,clean,clean,1,1,1,0.0,14,0,272.0,0,2,0.0,1,39,38.11728584257149,117,2011-11-29 14:59:39-08:00
buggy,buggy,buggy,buggy,1,1,1,0.0,14,0,284.0,0,2,0.0,1,40,39.11710498361776,118,2011-11-29 15:02:08-08:00
buggy,clean,clean,clean,0,0,1,0.0,10,0,0.0,0,0,0.0,0,41,40.11707010901369,0,2011-11-29 15:02:36-08:00
clean,clean,clean,clean,1,1,1,0.0,1,2,211.0,0,1,0.0,1,115,112.53634402689782,119,2011-11-29 15:05:27-08:00
buggy,buggy,buggy,buggy,1,2,4,1.5714442477350676,31,12,178.5,1,2,1.25,3,42,41.11663202369725,120,2011-11-29 15:08:19-08:00
buggy,buggy,buggy,buggy,2,3,5,2.125252728389674,9,47,82.2,1,2,0.0,3,43,42.111462452975,124,2011-11-29 16:14:09-08:00
buggy,buggy,clean,clean,1,3,5,1.689184691486466,103,6,105.8,0,2,0.0,3,116,113.5139011117436,122,2011-11-29 16:51:35-08:00
buggy,buggy,buggy,buggy,1,3,4,1.5262810207929114,76,20,173.0,0,2,0.0,3,117,114.51128088612978,123,2011-11-29 17:03:52-08:00
clean,clean,clean,clean,1,1,1,0.0,0,1,47.0,0,1,0.0,1,118,115.51107643393006,124,2011-11-29 17:04:49-08:00
buggy,buggy,buggy,buggy,1,2,5,2.125252728389674,47,9,74.6,1,2,0.0,3,119,116.50989678744868,125,2011-11-29 17:10:15-08:00
clean,clean,clean,clean,1,1,1,0.0,0,13,308.0,1,2,0.0,1,120,117.50950986533636,126,2011-11-29 17:12:01-08:00
clean,buggy,buggy,buggy,1,2,3,1.584962500721156,1,5,123.33333333333331,1,2,0.0,3,44,43.10526579188482,127,2011-11-29 17:31:13-08:00
clean,clean,clean,clean,1,1,1,0.0,0,12,381.0,1,2,0.0,1,45,44.10516017698048,128,2011-11-29 17:32:30-08:00
buggy,buggy,buggy,buggy,1,2,7,2.194650936315112,141,7,85.28571428571429,0,2,0.0,3,46,45.099582635832526,129,2011-11-29 18:38:45-08:00
buggy,buggy,buggy,buggy,1,1,1,0.0,31,0,323.0,0,2,0.0,1,47,46.09812216650349,130,2011-11-29 18:55:43-08:00
buggy,buggy,buggy,buggy,1,1,1,0.0,6,0,376.0,0,1,1.0,1,48,47.09705325077263,131,2011-11-29 19:07:52-08:00
clean,clean,clean,clean,1,1,1,0.0,8,0,205.0,0,2,6.0,1,49,48.097032279436746,132,2011-11-29 19:08:06-08:00
buggy,buggy,buggy,buggy,1,1,1,0.0,12,1,354.0,1,2,0.0,1,50,49.095845290670006,133,2011-11-29 19:21:02-08:00
buggy,buggy,buggy,buggy,2,2,2,0.997891309835686,33,41,29.0,0,2,0.0,2,51,50.09516145170997,137,2011-11-29 19:28:20-08:00
clean,clean,clean,clean,1,1,1,0.0,0,1,211.0,0,1,0.0,1,121,118.4607630819236,135,2011-11-29 20:52:46-08:00
buggy,buggy,buggy,buggy,1,1,1,0.0,19,6,60.0,0,2,0.0,1,122,119.45747559257946,136,2011-11-29 21:07:32-08:00
buggy,buggy,buggy,buggy,1,3,16,3.86178868276205,56,56,120.125,0,1,2.375,15,123,120.41583302796155,137,2011-11-30 00:13:04-08:00
clean,clean,clean,clean,1,1,1,0.0,8,0,43.0,0,2,0.0,1,124,121.4155916707304,138,2011-11-30 00:14:08-08:00
clean,buggy,clean,buggy,1,2,2,0.9833761901392236,87,12,105.0,0,1,0.0,1,125,122.415230395439,139,2011-11-30 00:15:43-08:00
clean,clean,clean,clean,1,1,1,0.0,15,0,228.0,1,1,0.0,1,126,123.4151345306042,140,2011-11-30 00:16:08-08:00
clean,clean,clean,clean,1,1,1,0.0,1,2,243.0,0,1,0.0,1,127,124.41509586761428,141,2011-11-30 00:16:18-08:00
clean,clean,clean,clean,1,2,2,1.0,33,29,60.5,0,2,0.0,2,52,51.004887124347285,142,2011-11-30 11:14:31-08:00
